200
1	49	40	1.225
2	3	23	0.130434782609
3	35	33	1.06060606061
4	3	24	0.125
5	30	37	0.810810810811
6	22	46	0.478260869565
7	44	6	7.33333333333
8	22	24	0.916666666667
9	47	46	1.02173913043
10	27	1	27.0
11	38	42	0.904761904762
12	38	26	1.46153846154
13	32	13	2.46153846154
14	3	9	0.333333333333
15	32	19	1.68421052632
16	35	29	1.20689655172
17	23	8	2.875
18	25	33	0.757575757576
19	39	38	1.02631578947
20	24	31	0.774193548387
21	36	32	1.125
22	4	36	0.111111111111
23	7	41	0.170731707317
24	17	9	1.88888888889
25	36	39	0.923076923077
26	45	25	1.8
27	23	17	1.35294117647
28	32	40	0.8
29	21	38	0.552631578947
30	9	48	0.1875
31	12	6	2.0
32	41	30	1.36666666667
33	41	40	1.025
34	38	4	9.5
35	22	23	0.95652173913
36	30	12	2.5
37	22	7	3.14285714286
38	26	35	0.742857142857
39	19	45	0.422222222222
40	8	15	0.533333333333
41	37	48	0.770833333333
42	8	50	0.16
43	48	15	3.2
44	12	48	0.25
45	47	50	0.94
46	14	41	0.341463414634
47	37	44	0.840909090909
48	21	20	1.05
49	13	50	0.26
50	38	17	2.23529411765
51	38	17	2.23529411765
52	31	17	1.82352941176
53	38	36	1.05555555556
54	40	43	0.93023255814
55	13	5	2.6
56	25	34	0.735294117647
57	9	28	0.321428571429
58	33	13	2.53846153846
59	35	13	2.69230769231
60	28	15	1.86666666667
61	49	29	1.68965517241
62	29	15	1.93333333333
63	30	10	3.0
64	44	43	1.02325581395
65	23	18	1.27777777778
66	36	15	2.4
67	10	7	1.42857142857
68	12	1	12.0
69	21	37	0.567567567568
70	32	30	1.06666666667
71	8	32	0.25
72	10	12	0.833333333333
73	2	5	0.4
74	22	42	0.52380952381
75	25	28	0.892857142857
76	25	25	1.0
77	37	13	2.84615384615
78	50	2	25.0
79	5	33	0.151515151515
80	36	29	1.24137931034
81	26	50	0.52
82	21	32	0.65625
83	48	43	1.11627906977
84	3	10	0.3
85	14	48	0.291666666667
86	39	40	0.975
87	1	6	0.166666666667
88	6	15	0.4
89	13	49	0.265306122449
90	1	30	0.0333333333333
91	45	7	6.42857142857
92	16	45	0.355555555556
93	30	13	2.30769230769
94	15	34	0.441176470588
95	13	3	4.33333333333
96	11	22	0.5
97	12	44	0.272727272727
98	15	17	0.882352941176
99	7	5	1.4
100	49	35	1.4
101	7	30	0.233333333333
102	32	11	2.90909090909
103	11	49	0.224489795918
104	12	17	0.705882352941
105	44	36	1.22222222222
106	28	15	1.86666666667
107	23	38	0.605263157895
108	27	33	0.818181818182
109	19	45	0.422222222222
110	17	46	0.369565217391
111	18	1	18.0
112	29	18	1.61111111111
113	34	16	2.125
114	10	50	0.2
115	35	40	0.875
116	32	17	1.88235294118
117	18	44	0.409090909091
118	48	4	12.0
119	9	40	0.225
120	16	7	2.28571428571
121	30	26	1.15384615385
122	35	41	0.853658536585
123	11	38	0.289473684211
124	24	41	0.585365853659
125	46	16	2.875
126	49	25	1.96
127	3	2	1.5
128	35	12	2.91666666667
129	12	27	0.444444444444
130	31	34	0.911764705882
131	15	16	0.9375
132	48	12	4.0
133	29	13	2.23076923077
134	37	39	0.948717948718
135	36	5	7.2
136	32	29	1.10344827586
137	49	30	1.63333333333
138	34	1	34.0
139	10	18	0.555555555556
140	14	11	1.27272727273
141	15	44	0.340909090909
142	23	17	1.35294117647
143	2	46	0.0434782608696
144	48	38	1.26315789474
145	19	28	0.678571428571
146	41	5	8.2
147	10	21	0.47619047619
148	18	42	0.428571428571
149	47	43	1.09302325581
150	13	13	1.0
151	21	44	0.477272727273
152	31	21	1.47619047619
153	48	30	1.6
154	30	47	0.63829787234
155	29	48	0.604166666667
156	39	13	3.0
157	16	5	3.2
158	2	48	0.0416666666667
159	2	18	0.111111111111
160	28	32	0.875
161	7	48	0.145833333333
162	36	5	7.2
163	49	15	3.26666666667
164	50	40	1.25
165	15	10	1.5
166	32	5	6.4
167	22	35	0.628571428571
168	17	34	0.5
169	7	20	0.35
170	48	50	0.96
171	5	25	0.2
172	11	18	0.611111111111
173	47	19	2.47368421053
174	25	28	0.892857142857
175	26	11	2.36363636364
176	17	45	0.377777777778
177	26	23	1.13043478261
178	47	18	2.61111111111
179	23	43	0.53488372093
180	41	8	5.125
181	14	42	0.333333333333
182	16	31	0.516129032258
183	12	37	0.324324324324
184	24	31	0.774193548387
185	8	39	0.205128205128
186	14	36	0.388888888889
187	50	41	1.21951219512
188	29	30	0.966666666667
189	20	40	0.5
190	50	12	4.16666666667
191	11	5	2.2
192	24	45	0.533333333333
193	40	11	3.63636363636
194	29	25	1.16
195	35	50	0.7
196	18	24	0.75
197	13	42	0.309523809524
198	41	4	10.25
199	17	11	1.54545454545
200	3	2	1.5
2624
